division	Copenhagen	#3f8f7f
division	Copperbelt	#23d585
division	Coquimbo	#4116e6
division	Cordillera	#1b20e1
division	Cordillera Administrative Region	#b6b434
division	Cordoba AR	#2916e7
division	Cordoba CO	#5930bf
division	Cork	#3e8593
division	Corozal	#7435b5
division	Corrientes	#181ae4
division	Corse	#3c9d90
division	Cortés	#7433b8
division	Costa Rica	#6d31bd
division	Côte d'Ivoire	#30afbf
division	Cotonou	#2fc1be
division	Cotopaxi	#6429cb
division	Couffo	#2fc0be
division	Counties Manukau	#ed2311
division	Courland	#3f8e72
division	Covasna	#3d9972
division	Cox'S Bazar	#77b236
division	Coyah	#319cbe
division	Crete	#3ba47a
division	Crimea	#3d9a66
division	Croatia	#3d9a84
division	Cross River State	#2fc1af
division	Csongrád County	#3d987b
division	Cuando Cubango	#21d89f
division	Cuanza Norte	#26d0a8
division	Cuanza Sul	#25d2a9
division	Cuba	#6437b0
division	Cumilla	#75b037
division	Cundinamarca	#542ec2
division	Cunene	#21d8ab
division	Cuprija	#3d9b7b
division	Curacao	#4a32bb
division	Cuzco	#4b23d5
division	Cyprus	#3ba46b
division	Czech Republic	#3e9580
division	Da Nang	#9cb734
division	Dabola	#31a0bc
division	Dabou	#2eb5c2
division	Dadra and Nagar Haveli	#4fb335
division	Dadra and Nagar Haveli and Daman and Diu	#4bb236
division	Daegu	#a3953b
division	Dagana	#71ac38
division	Dagestan	#3d9c52
division	Dakar	#338fb8
division	Dakhiliyah	#36b13d
division	Dakhla	#378daf
division	Dala	#28cda6
division	Dalarna	#3f8a79
division	Dambovita	#3d9a74
division	Damitta	#39a86f
division	Danang	#9cb734
division	Dandé	#32afbc
division	Darien	#5e30bf
division	Daule	#632ac9
division	Davao Region	#c1b42f
division	Debar	#3c9d7e
division	Debrecen	#3e9778
division	Delaware	#583ca0
division	Delhi	#58aa39
division	Delta	#2fc2b5
division	Delta Amacuro	#3730bf
division	Congo	#29cb93
division	Dendermonde	#3e948f
division	Denizli	#3ba171
division	Denmark	#3f8e83
division	Departamento Colon	#6f33b7
division	Departamento de Amazonas	#4c2bc9
division	Departamento de El Progreso	#7933b8
division	Departamento Florida	#141eea
division	Departamento Rio Negro	#1519e8
division	Departamento San Jose	#131aea
division	Dhaalu Atoll	#4cc42d
division	Dhahirah	#36b040
division	Dhaka	#73af37
division	Dhi Qar Province	#39a856
division	Dhofar	#35b542
division	Diamond Princess	#a4823b
division	Diana	#24d445
division	Diebougou	#31b2bc
division	Diksmuide	#3e9491
division	Dimbokro	#2fb3c1
division	Dinajpur	#6fad37
division	Dinant	#3e958f
division	Diourbel	#3392b8
division	Distrito Capital	#4431bd
division	Distrito Capital de Bogota	#542ec3
division	Distrito Federal	#2142d7
division	Distrito Nacional	#4d35b5
division	Djelfa	#3aa5a1
division	Djibouti	#32bb5b
division	Dnipro	#3e9664
division	Dnipropetrovsk Region	#3e9664
division	Dobrich	#3d9b71
division	Dodoma	#28ce6d
division	Doha	#37ae4a
division	Dolakha	#69ab38
division	Doľany	#3e9679
division	Dolj	#3d9b77
division	Dolnośląskie	#3e947e
division	Dolny Kubin	#3e967b
division	Dominica	#3933b8
division	Dominican Republic	#4e35b4
division	Donegal	#3f8490
division	Donezk	#3e9760
division	Dong Nai	#9ebc31
division	Dongthap	#9abd31
division	Donostia-San Sebatian	#3d979c
division	Douala	#2ec3ad
division	Drahovce	#3e967d
division	Drama	#3c9e78
division	Drenas	#3d9c7c
division	Drenthe	#3e928a
division	Dschang	#2ec2ab
division	Duarte	#4d35b4
division	Dubai	#37ae42
division	Dubasari	#3d986d
division	Dublin	#3e8791
division	Dubnica Nd Váhom	#3e967c
division	Dubréka	#319bbd
division	Dubrovnik	#3d9c81
division	Dubrovnik-Neretva County	#3d9c82
division	Duesseldorf	#3e938b
division	Dupnitza	#3c9d79
division	Durango	#9437af
division	Durazno	#141de9
division	East	#2ec3a2
division	East Azerbaijan	#3ba153
division	East Azerbaijan Province	#3ba153
division	East Java	#b9cf27
division	East Kalimantan	#bdc72c
division	East-Kazakhstan Region	#5d963e
division	East Kenya	#2cc765
division	East New Britain	#cd7628
division	East Nusa Tenggara	#d0cf26
division	East Region	#2ec3a2
division	Eastern Bohemia	#3e957f
division	Eastern Cape	#15e88e
division	Eastern Macedonia and Thrace	#3c9e76
division	Eastern Paraguay	#1b23e0
division	Eastern Province	#37b04c
